14:44:22:808	Application Starting
15:07:16:811	Upload Task event uploaded for counter62
15:07:17:888	Upload Task event uploaded for counter65
15:07:18:954	Upload Task event uploaded for counter68
15:07:20:020	Upload Task event uploaded for counter78
15:07:21:117	Upload Task event uploaded for counter79
15:07:22:187	Upload Task event uploaded for counter80
15:07:23:257	Upload Task event uploaded for counter81
15:07:24:322	Upload Task event uploaded for counter84
15:07:25:439	Upload Task event uploaded for counter85
15:07:26:514	Upload Task event uploaded for counter86
15:07:27:579	Upload Task event uploaded for counter92
15:07:28:645	Upload Task event uploaded for counter93
15:07:29:712	Upload Task event uploaded for counter94
15:07:30:776	Upload Task event uploaded for counter95
15:07:31:847	Upload Task event uploaded for counter98
15:07:32:951	Upload Task event uploaded for counter100
15:07:34:017	Upload Task event uploaded for counter1
15:07:35:073	Upload Task event uploaded for counter2
15:07:36:139	Upload Task event uploaded for counter3
15:07:37:213	Upload Task event uploaded for counter4
15:07:38:288	Upload Task event uploaded for counter6
15:07:39:357	Upload Task event uploaded for counter10
15:07:40:423	Upload Task event uploaded for counter12
15:07:41:491	Upload Task event uploaded for counter15
15:07:42:556	Upload Task event uploaded for counter19
15:07:43:635	Upload Task event uploaded for counter23
15:07:44:718	Upload Task event uploaded for counter24
15:07:45:786	Upload Task event uploaded for counter25
15:07:46:858	Upload Task event uploaded for counter27
15:07:47:926	Upload Task event uploaded for counter28
15:07:48:998	Upload Task event uploaded for counter30
15:07:50:063	Upload Task event uploaded for counter34
15:07:51:131	Upload Task event uploaded for counter37
15:07:52:197	Upload Task event uploaded for counter38
15:07:53:263	Upload Task event uploaded for counter41
15:07:54:368	Upload Task event uploaded for counter44
15:07:55:476	Upload Task event uploaded for counter45
15:07:56:545	Upload Task event uploaded for counter47
15:07:57:611	Upload Task event uploaded for counter49
15:07:58:677	Upload Task event uploaded for counter51
15:07:59:742	Upload Task event uploaded for counter54
15:08:00:824	Upload Task event uploaded for counter55
15:08:01:888	Upload Task event uploaded for counter56
15:08:02:957	Upload Task event uploaded for counter57
15:08:04:022	Upload Task event uploaded for counter59
15:08:05:084	Upload Task event uploaded for counter60
15:08:06:155	Upload Task event uploaded for counter62
15:08:07:223	Upload Task event uploaded for counter64
15:08:08:291	Upload Task event uploaded for counter65
15:08:09:381	Upload Task event uploaded for counter68
15:08:10:441	Upload Task event uploaded for counter78
15:08:11:526	Upload Task event uploaded for counter79
15:08:12:591	Upload Task event uploaded for counter80
15:08:13:666	Upload Task event uploaded for counter81
15:08:14:740	Upload Task event uploaded for counter84
15:08:15:805	Upload Task event uploaded for counter85
15:08:17:160	Upload Task event uploaded for counter86
15:08:18:228	Upload Task event uploaded for counter92
15:08:19:299	Upload Task event uploaded for counter93
15:08:20:368	Upload Task event uploaded for counter94
15:08:21:467	Upload Task event uploaded for counter95
15:08:22:542	Upload Task event uploaded for counter96
15:08:23:608	Upload Task event uploaded for counter98
15:08:24:694	Upload Task event uploaded for counter100
15:08:25:760	Upload Task event uploaded for counter1
15:08:26:839	Upload Task event uploaded for counter2
15:08:27:904	Upload Task event uploaded for counter3
15:08:28:969	Upload Task event uploaded for counter4
15:08:30:035	Upload Task event uploaded for counter10
15:08:31:101	Upload Task event uploaded for counter12
15:08:32:167	Upload Task event uploaded for counter15
15:08:33:247	Upload Task event uploaded for counter16
15:08:34:322	Upload Task event uploaded for counter19
15:08:35:391	Upload Task event uploaded for counter23
15:08:36:461	Upload Task event uploaded for counter24
15:08:37:520	Upload Task event uploaded for counter27
15:08:38:585	Upload Task event uploaded for counter28
15:08:39:650	Upload Task event uploaded for counter30
15:08:40:721	Upload Task event uploaded for counter34
15:08:41:783	Upload Task event uploaded for counter37
15:08:42:851	Upload Task event uploaded for counter38
15:08:43:941	Upload Task event uploaded for counter41
15:08:45:008	Upload Task event uploaded for counter44
15:08:46:074	Upload Task event uploaded for counter45
15:08:47:140	Upload Task event uploaded for counter47
15:08:48:207	Upload Task event uploaded for counter49
15:08:49:275	Upload Task event uploaded for counter51
15:08:50:337	Upload Task event uploaded for counter54
15:08:51:413	Upload Task event uploaded for counter55
15:08:52:480	Upload Task event uploaded for counter56
15:08:53:554	Upload Task event uploaded for counter57
15:08:54:625	Upload Task event uploaded for counter59
15:08:55:701	Upload Task event uploaded for counter60
15:08:56:768	Upload Task event uploaded for counter62
15:08:57:838	Upload Task event uploaded for counter64
15:08:58:913	Upload Task event uploaded for counter65
15:08:59:979	Upload Task event uploaded for counter68
15:09:01:044	Upload Task event uploaded for counter78
15:09:02:112	Upload Task event uploaded for counter79
15:09:03:178	Upload Task event uploaded for counter80
15:09:04:244	Upload Task event uploaded for counter81
15:09:05:313	Upload Task event uploaded for counter84
15:09:06:386	Upload Task event uploaded for counter85
15:09:07:459	Upload Task event uploaded for counter86
15:09:08:526	Upload Task event uploaded for counter87
15:09:09:597	Upload Task event uploaded for counter92
15:09:10:666	Upload Task event uploaded for counter93
15:09:11:738	Upload Task event uploaded for counter94
15:09:12:803	Upload Task event uploaded for counter95
15:09:13:934	Upload Task event uploaded for counter96
15:09:15:011	Upload Task event uploaded for counter98
15:09:16:077	Upload Task event uploaded for counter100
15:09:17:135	Upload Task event uploaded for counter1
15:09:18:212	Upload Task event uploaded for counter2
15:09:19:310	Upload Task event uploaded for counter3
15:09:20:380	Upload Task event uploaded for counter4
15:09:21:462	Upload Task event uploaded for counter6
15:09:22:533	Upload Task event uploaded for counter10
15:09:23:609	Upload Task event uploaded for counter12
15:09:24:691	Upload Task event uploaded for counter15
15:09:25:757	Upload Task event uploaded for counter16
15:09:26:822	Upload Task event uploaded for counter19
15:09:27:910	Upload Task event uploaded for counter23
15:09:28:982	Upload Task event uploaded for counter24
15:09:30:048	Upload Task event uploaded for counter27
15:09:31:133	Upload Task event uploaded for counter28
15:09:32:201	Upload Task event uploaded for counter30
15:09:33:267	Upload Task event uploaded for counter34
15:09:34:332	Upload Task event uploaded for counter37
15:09:35:404	Upload Task event uploaded for counter38
15:09:36:470	Upload Task event uploaded for counter41
15:09:37:536	Upload Task event uploaded for counter44
15:09:38:755	Upload Task event uploaded for counter45
15:09:39:832	Upload Task event uploaded for counter47
15:09:40:910	Upload Task event uploaded for counter49
15:09:41:969	Upload Task event uploaded for counter51
15:09:43:042	Upload Task event uploaded for counter54
15:09:44:115	Upload Task event uploaded for counter56
15:09:45:193	Upload Task event uploaded for counter57
15:09:46:263	Upload Task event uploaded for counter58
15:09:47:332	Upload Task event uploaded for counter59
15:09:48:409	Upload Task event uploaded for counter60
15:09:49:486	Upload Task event uploaded for counter62
15:09:50:558	Upload Task event uploaded for counter64
15:09:51:624	Upload Task event uploaded for counter65
15:09:52:698	Upload Task event uploaded for counter68
15:09:53:768	Upload Task event uploaded for counter78
15:09:54:837	Upload Task event uploaded for counter79
15:09:55:903	Upload Task event uploaded for counter80
15:09:56:972	Upload Task event uploaded for counter81
15:09:58:038	Upload Task event uploaded for counter82
15:09:59:106	Upload Task event uploaded for counter83
15:10:00:177	Upload Task event uploaded for counter84
15:10:01:242	Upload Task event uploaded for counter85
15:10:02:314	Upload Task event uploaded for counter86
15:10:03:389	Upload Task event uploaded for counter87
15:10:04:453	Upload Task event uploaded for counter92
15:10:05:537	Upload Task event uploaded for counter93
15:10:06:603	Upload Task event uploaded for counter94
15:10:07:668	Upload Task event uploaded for counter95
15:10:08:734	Upload Task event uploaded for counter96
15:10:09:803	Upload Task event uploaded for counter98
15:10:10:882	Upload Task event uploaded for counter100
15:10:11:960	Upload Task event uploaded for counter1
15:10:13:031	Upload Task event uploaded for counter2
15:10:14:126	Upload Task cancellation request
15:10:14:131	Upload Task completed
