13:58:46:931	Application Starting
15:06:16:290	Upload Task event uploaded for counter99
15:06:17:456	Upload Task event uploaded for counter2
15:06:18:593	Upload Task event uploaded for counter3
15:06:19:735	Upload Task event uploaded for counter4
15:06:20:886	Upload Task event uploaded for counter5
15:06:22:038	Upload Task event uploaded for counter6
15:06:23:245	Upload Task event uploaded for counter8
15:06:24:379	Upload Task event uploaded for counter10
15:06:25:529	Upload Task event uploaded for counter12
15:06:26:697	Upload Task event uploaded for counter13
15:06:27:858	Upload Task event uploaded for counter14
15:06:28:994	Upload Task event uploaded for counter15
15:06:30:199	Upload Task event uploaded for counter16
15:06:31:437	Upload Task event uploaded for counter17
15:06:32:612	Upload Task event uploaded for counter19
15:06:33:749	Upload Task event uploaded for counter20
15:06:34:921	Upload Task event uploaded for counter21
15:06:36:045	Upload Task event uploaded for counter22
15:06:37:184	Upload Task event uploaded for counter24
15:06:38:338	Upload Task event uploaded for counter25
15:06:39:473	Upload Task event uploaded for counter26
15:06:40:612	Upload Task event uploaded for counter27
15:06:41:749	Upload Task event uploaded for counter28
15:06:42:898	Upload Task event uploaded for counter29
15:06:44:038	Upload Task event uploaded for counter30
15:06:45:172	Upload Task event uploaded for counter31
15:06:46:310	Upload Task event uploaded for counter33
15:06:47:452	Upload Task event uploaded for counter34
15:06:48:589	Upload Task event uploaded for counter35
15:06:49:727	Upload Task event uploaded for counter38
15:06:50:871	Upload Task event uploaded for counter39
15:06:52:034	Upload Task event uploaded for counter40
15:06:53:166	Upload Task event uploaded for counter41
15:06:54:348	Upload Task event uploaded for counter42
15:06:55:490	Upload Task event uploaded for counter43
15:06:56:630	Upload Task event uploaded for counter44
15:06:57:756	Upload Task event uploaded for counter45
15:06:58:882	Upload Task event uploaded for counter47
15:07:00:024	Upload Task event uploaded for counter48
15:07:01:179	Upload Task event uploaded for counter49
15:07:02:312	Upload Task event uploaded for counter50
15:07:03:453	Upload Task event uploaded for counter51
15:07:04:580	Upload Task event uploaded for counter53
15:07:05:715	Upload Task event uploaded for counter54
15:07:06:855	Upload Task event uploaded for counter55
15:07:08:025	Upload Task event uploaded for counter56
15:07:09:176	Upload Task event uploaded for counter57
15:07:10:316	Upload Task event uploaded for counter58
15:07:11:488	Upload Task event uploaded for counter59
15:07:12:791	Upload Task event uploaded for counter60
15:07:14:239	Upload Task event uploaded for counter62
15:07:15:378	Upload Task event uploaded for counter63
15:07:16:544	Upload Task event uploaded for counter64
15:07:17:722	Upload Task event uploaded for counter65
15:07:18:862	Upload Task event uploaded for counter66
15:07:20:035	Upload Task event uploaded for counter67
15:07:21:209	Upload Task event uploaded for counter68
15:07:22:368	Upload Task event uploaded for counter69
15:07:23:542	Upload Task event uploaded for counter71
15:07:24:695	Upload Task event uploaded for counter73
15:07:25:870	Upload Task event uploaded for counter74
15:07:27:008	Upload Task event uploaded for counter76
15:07:28:143	Upload Task event uploaded for counter78
15:07:29:280	Upload Task event uploaded for counter79
15:07:30:427	Upload Task event uploaded for counter80
15:07:31:569	Upload Task event uploaded for counter81
15:07:32:707	Upload Task event uploaded for counter82
15:07:33:866	Upload Task event uploaded for counter84
15:07:35:013	Upload Task event uploaded for counter85
15:07:36:142	Upload Task event uploaded for counter86
15:07:37:275	Upload Task event uploaded for counter88
15:07:38:422	Upload Task event uploaded for counter89
15:07:39:569	Upload Task event uploaded for counter90
15:07:40:713	Upload Task event uploaded for counter92
15:07:41:852	Upload Task event uploaded for counter93
15:07:43:002	Upload Task event uploaded for counter94
15:07:44:150	Upload Task event uploaded for counter95
15:07:45:310	Upload Task event uploaded for counter96
15:07:46:456	Upload Task event uploaded for counter97
15:07:47:608	Upload Task event uploaded for counter98
15:07:48:746	Upload Task event uploaded for counter99
15:07:49:914	Upload Task event uploaded for counter2
15:07:51:068	Upload Task event uploaded for counter3
15:07:52:191	Upload Task event uploaded for counter4
15:07:53:328	Upload Task event uploaded for counter5
15:07:54:462	Upload Task event uploaded for counter6
15:07:55:603	Upload Task event uploaded for counter8
15:07:56:734	Upload Task event uploaded for counter10
15:07:57:866	Upload Task event uploaded for counter12
15:07:58:999	Upload Task event uploaded for counter13
15:08:00:136	Upload Task event uploaded for counter15
15:08:01:275	Upload Task event uploaded for counter16
15:08:02:416	Upload Task event uploaded for counter17
15:08:03:557	Upload Task event uploaded for counter19
15:08:04:696	Upload Task event uploaded for counter20
15:08:05:834	Upload Task event uploaded for counter21
15:08:06:959	Upload Task event uploaded for counter22
15:08:08:087	Upload Task event uploaded for counter23
15:08:09:225	Upload Task event uploaded for counter24
15:08:10:383	Upload Task event uploaded for counter25
15:08:11:522	Upload Task event uploaded for counter26
15:08:12:662	Upload Task event uploaded for counter27
15:08:13:789	Upload Task event uploaded for counter28
15:08:14:917	Upload Task event uploaded for counter29
15:08:16:062	Upload Task event uploaded for counter30
15:08:17:204	Upload Task event uploaded for counter31
15:08:18:337	Upload Task event uploaded for counter33
15:08:19:603	Upload Task event uploaded for counter35
15:08:20:729	Upload Task event uploaded for counter38
15:08:21:875	Upload Task event uploaded for counter39
15:08:23:017	Upload Task event uploaded for counter40
15:08:24:180	Upload Task event uploaded for counter41
15:08:25:365	Upload Task event uploaded for counter42
15:08:26:501	Upload Task event uploaded for counter43
15:08:27:624	Upload Task event uploaded for counter44
15:08:28:788	Upload Task event uploaded for counter45
15:08:29:975	Upload Task event uploaded for counter47
15:08:31:199	Upload Task event uploaded for counter48
15:08:32:381	Upload Task event uploaded for counter49
15:08:33:520	Upload Task event uploaded for counter50
15:08:34:666	Upload Task event uploaded for counter51
15:08:35:808	Upload Task event uploaded for counter53
15:08:36:933	Upload Task event uploaded for counter54
15:08:38:062	Upload Task event uploaded for counter55
15:08:39:233	Upload Task event uploaded for counter56
15:08:40:368	Upload Task event uploaded for counter57
15:08:41:505	Upload Task event uploaded for counter58
15:08:42:647	Upload Task event uploaded for counter59
15:08:43:777	Upload Task event uploaded for counter60
15:08:44:912	Upload Task event uploaded for counter62
15:08:46:073	Upload Task event uploaded for counter63
15:08:47:233	Upload Task event uploaded for counter64
15:08:48:381	Upload Task event uploaded for counter65
15:08:49:525	Upload Task event uploaded for counter66
15:08:50:709	Upload Task event uploaded for counter67
15:08:51:832	Upload Task event uploaded for counter68
15:08:52:996	Upload Task event uploaded for counter69
15:08:54:143	Upload Task event uploaded for counter71
15:08:55:309	Upload Task event uploaded for counter72
15:08:56:467	Upload Task event uploaded for counter73
15:08:57:639	Upload Task event uploaded for counter74
15:08:58:784	Upload Task event uploaded for counter76
15:08:59:924	Upload Task event uploaded for counter78
15:09:01:094	Upload Task event uploaded for counter80
15:09:02:266	Upload Task event uploaded for counter81
15:09:03:418	Upload Task event uploaded for counter82
15:09:04:572	Upload Task event uploaded for counter84
15:09:05:714	Upload Task event uploaded for counter85
15:09:06:847	Upload Task event uploaded for counter86
15:09:07:994	Upload Task event uploaded for counter87
15:09:09:156	Upload Task event uploaded for counter88
15:09:10:304	Upload Task event uploaded for counter89
15:09:11:453	Upload Task event uploaded for counter90
15:09:12:602	Upload Task event uploaded for counter91
15:09:13:756	Upload Task event uploaded for counter92
15:09:14:882	Upload Task event uploaded for counter93
15:09:16:024	Upload Task event uploaded for counter94
15:09:17:168	Upload Task event uploaded for counter95
15:09:18:319	Upload Task event uploaded for counter96
15:09:19:499	Upload Task event uploaded for counter97
15:09:20:670	Upload Task event uploaded for counter98
15:09:21:819	Upload Task event uploaded for counter99
15:09:22:969	Upload Task event uploaded for counter1
15:09:24:107	Upload Task event uploaded for counter2
15:09:25:256	Upload Task event uploaded for counter3
15:09:26:394	Upload Task event uploaded for counter4
15:09:27:534	Upload Task event uploaded for counter5
15:09:28:669	Upload Task event uploaded for counter6
15:09:29:826	Upload Task event uploaded for counter8
15:09:30:979	Upload Task event uploaded for counter10
15:09:32:186	Upload Task event uploaded for counter12
15:09:33:323	Upload Task event uploaded for counter13
15:09:34:467	Upload Task event uploaded for counter15
15:09:35:603	Upload Task event uploaded for counter16
15:09:36:737	Upload Task event uploaded for counter17
15:09:37:874	Upload Task event uploaded for counter19
15:09:39:023	Upload Task event uploaded for counter20
15:09:40:168	Upload Task event uploaded for counter21
15:09:41:308	Upload Task event uploaded for counter22
15:09:42:533	Upload Task event uploaded for counter23
15:09:43:664	Upload Task event uploaded for counter24
15:09:44:792	Upload Task event uploaded for counter26
15:09:45:928	Upload Task event uploaded for counter27
15:09:47:072	Upload Task event uploaded for counter28
15:09:48:238	Upload Task event uploaded for counter29
15:09:49:382	Upload Task event uploaded for counter30
15:09:50:517	Upload Task event uploaded for counter31
15:09:51:643	Upload Task event uploaded for counter33
15:09:52:822	Upload Task event uploaded for counter35
15:09:53:965	Upload Task event uploaded for counter38
15:09:55:101	Upload Task event uploaded for counter39
15:09:56:238	Upload Task event uploaded for counter40
15:09:57:379	Upload Task event uploaded for counter41
15:09:58:515	Upload Task event uploaded for counter42
15:09:59:648	Upload Task event uploaded for counter43
15:10:00:846	Upload Task event uploaded for counter44
15:10:02:000	Upload Task event uploaded for counter45
15:10:03:157	Upload Task event uploaded for counter47
15:10:04:290	Upload Task event uploaded for counter48
15:10:05:427	Upload Task event uploaded for counter49
15:10:06:563	Upload Task event uploaded for counter50
15:10:07:697	Upload Task event uploaded for counter51
15:10:08:829	Upload Task event uploaded for counter52
15:10:09:961	Upload Task event uploaded for counter53
15:10:11:097	Upload Task event uploaded for counter54
15:10:12:235	Upload Task event uploaded for counter55
15:10:13:377	Upload Task event uploaded for counter56
15:10:14:515	Upload Task event uploaded for counter57
15:10:15:659	Upload Task event uploaded for counter59
15:10:16:815	Upload Task event uploaded for counter60
15:10:17:957	Upload Task event uploaded for counter62
15:10:19:117	Upload Task event uploaded for counter63
15:10:20:273	Upload Task event uploaded for counter64
15:10:21:471	Upload Task event uploaded for counter65
15:10:22:643	Upload Task event uploaded for counter66
15:10:24:025	Upload Task event uploaded for counter67
15:10:25:268	Upload Task event uploaded for counter68
15:10:26:625	Upload Task event uploaded for counter69
15:10:27:941	Upload Task event uploaded for counter71
15:10:29:279	Upload Task event uploaded for counter72
15:10:30:575	Upload Task event uploaded for counter73
15:10:31:864	Upload Task event uploaded for counter74
15:10:33:015	Upload Task event uploaded for counter75
15:10:34:337	Upload Task event uploaded for counter76
15:10:35:663	Upload Task event uploaded for counter78
15:10:36:835	Upload Task event uploaded for counter80
15:10:37:987	Upload Task event uploaded for counter81
15:10:39:156	Upload Task event uploaded for counter82
15:10:40:313	Upload Task event uploaded for counter84
15:10:41:452	Upload Task event uploaded for counter85
15:10:42:598	Upload Task event uploaded for counter86
15:10:43:738	Upload Task event uploaded for counter87
15:10:44:864	Upload Task event uploaded for counter88
15:10:45:997	Upload Task event uploaded for counter89
15:10:47:147	Upload Task event uploaded for counter90
15:10:48:291	Upload Task event uploaded for counter91
15:10:49:437	Upload Task event uploaded for counter92
15:10:50:593	Upload Task event uploaded for counter93
15:10:51:746	Upload Task event uploaded for counter94
15:10:52:894	Upload Task event uploaded for counter95
15:10:54:046	Upload Task event uploaded for counter96
15:10:55:180	Upload Task event uploaded for counter97
15:10:56:347	Upload Task event uploaded for counter98
15:10:57:494	Upload Task event uploaded for counter99
15:10:58:645	Upload Task event uploaded for counter1
15:10:59:799	Upload Task event uploaded for counter2
15:11:00:928	Upload Task event uploaded for counter3
15:11:02:057	Upload Task event uploaded for counter4
15:11:03:198	Upload Task event uploaded for counter5
15:11:04:347	Upload Task event uploaded for counter6
15:11:05:480	Upload Task event uploaded for counter7
15:11:06:625	Upload Task event uploaded for counter8
15:11:07:757	Upload Task event uploaded for counter10
15:11:08:889	Upload Task event uploaded for counter12
15:11:10:027	Upload Task event uploaded for counter13
15:11:11:163	Upload Task event uploaded for counter15
15:11:12:317	Upload Task event uploaded for counter16
15:11:13:458	Upload Task event uploaded for counter17
15:11:14:583	Upload Task event uploaded for counter18
15:11:15:729	Upload Task event uploaded for counter19
15:11:16:869	Upload Task event uploaded for counter20
15:11:18:017	Upload Task event uploaded for counter21
15:11:19:171	Upload Task event uploaded for counter22
15:11:20:307	Upload Task event uploaded for counter23
15:11:21:444	Upload Task event uploaded for counter24
15:11:22:592	Upload Task event uploaded for counter26
15:11:23:736	Upload Task event uploaded for counter27
15:11:24:874	Upload Task event uploaded for counter28
15:11:26:049	Upload Task event uploaded for counter29
15:11:27:202	Upload Task event uploaded for counter31
15:11:28:355	Upload Task event uploaded for counter33
15:11:29:538	Upload Task event uploaded for counter35
15:11:30:691	Upload Task event uploaded for counter36
15:11:31:835	Upload Task event uploaded for counter38
15:11:33:013	Upload Task event uploaded for counter39
15:11:34:179	Upload Task event uploaded for counter40
15:11:35:321	Upload Task event uploaded for counter41
15:11:36:476	Upload Task event uploaded for counter42
15:11:37:626	Upload Task event uploaded for counter43
15:11:38:760	Upload Task event uploaded for counter44
15:11:39:928	Upload Task event uploaded for counter45
15:11:41:072	Upload Task event uploaded for counter47
15:11:42:216	Upload Task event uploaded for counter48
15:11:43:423	Upload Task event uploaded for counter50
15:11:44:560	Upload Task event uploaded for counter51
15:11:45:723	Upload Task event uploaded for counter52
15:11:47:002	Upload Task event uploaded for counter53
15:11:48:151	Upload Task event uploaded for counter54
15:11:49:310	Upload Task event uploaded for counter55
15:11:50:480	Upload Task event uploaded for counter56
15:11:51:609	Upload Task event uploaded for counter57
15:11:52:759	Upload Task event uploaded for counter59
15:11:53:903	Upload Task event uploaded for counter60
15:11:55:035	Upload Task event uploaded for counter62
15:11:56:187	Upload Task event uploaded for counter63
15:11:57:329	Upload Task event uploaded for counter64
15:11:58:480	Upload Task event uploaded for counter65
15:11:59:649	Upload Task event uploaded for counter66
15:12:00:834	Upload Task event uploaded for counter67
15:12:01:967	Upload Task event uploaded for counter68
15:12:03:126	Upload Task event uploaded for counter69
15:12:04:296	Upload Task event uploaded for counter71
15:12:05:476	Upload Task event uploaded for counter72
15:12:06:626	Upload Task event uploaded for counter73
15:12:07:764	Upload Task event uploaded for counter74
15:12:08:892	Upload Task event uploaded for counter75
15:12:10:030	Upload Task event uploaded for counter76
15:12:11:174	Upload Task event uploaded for counter78
15:12:12:357	Upload Task event uploaded for counter80
15:12:13:495	Upload Task event uploaded for counter81
15:12:14:636	Upload Task event uploaded for counter82
15:12:15:773	Upload Task event uploaded for counter84
15:12:16:935	Upload Task event uploaded for counter85
15:12:18:081	Upload Task event uploaded for counter87
15:12:19:219	Upload Task event uploaded for counter88
15:12:20:357	Upload Task event uploaded for counter89
15:12:21:501	Upload Task event uploaded for counter90
15:12:22:641	Upload Task event uploaded for counter91
15:12:23:781	Upload Task event uploaded for counter92
15:12:24:912	Upload Task event uploaded for counter93
15:12:26:053	Upload Task event uploaded for counter94
15:12:27:200	Upload Task event uploaded for counter95
15:12:28:344	Upload Task event uploaded for counter96
15:12:29:482	Upload Task event uploaded for counter97
15:12:30:637	Upload Task event uploaded for counter98
15:12:31:767	Upload Task event uploaded for counter99
15:12:32:921	Upload Task event uploaded for counter1
15:12:34:086	Upload Task event uploaded for counter2
15:12:35:229	Upload Task event uploaded for counter3
15:12:36:369	Upload Task event uploaded for counter4
15:12:37:534	Upload Task event uploaded for counter5
15:12:38:696	Upload Task event uploaded for counter6
15:12:39:855	Upload Task event uploaded for counter7
15:12:41:006	Upload Task event uploaded for counter8
15:12:42:141	Upload Task event uploaded for counter10
15:12:43:276	Upload Task event uploaded for counter11
15:12:44:421	Upload Task event uploaded for counter12
15:12:45:577	Upload Task event uploaded for counter13
15:12:46:712	Upload Task event uploaded for counter14
15:12:47:855	Upload Task event uploaded for counter15
15:12:49:012	Upload Task event uploaded for counter16
15:12:50:157	Upload Task event uploaded for counter17
15:12:51:281	Upload Task event uploaded for counter18
15:12:52:424	Upload Task event uploaded for counter19
15:12:53:577	Upload Task event uploaded for counter20
15:12:54:710	Upload Task event uploaded for counter21
15:12:55:852	Upload Task event uploaded for counter22
15:12:57:014	Upload Task event uploaded for counter23
15:12:58:192	Upload Task event uploaded for counter24
15:12:59:351	Upload Task event uploaded for counter26
15:13:00:481	Upload Task event uploaded for counter27
15:13:01:632	Upload Task event uploaded for counter28
15:13:02:800	Upload Task event uploaded for counter29
15:13:03:943	Upload Task event uploaded for counter30
15:13:05:123	Upload Task event uploaded for counter31
15:13:06:282	Upload Task event uploaded for counter33
15:13:07:420	Upload Task event uploaded for counter35
15:13:08:567	Upload Task event uploaded for counter36
15:13:09:733	Upload Task event uploaded for counter38
15:13:10:871	Upload Task event uploaded for counter39
15:13:12:035	Upload Task event uploaded for counter40
15:13:13:191	Upload Task event uploaded for counter41
15:13:14:332	Upload Task event uploaded for counter42
15:13:15:482	Upload Task event uploaded for counter43
15:13:16:619	Upload Task event uploaded for counter44
15:13:17:757	Upload Task event uploaded for counter45
15:13:18:894	Upload Task event uploaded for counter46
15:13:20:035	Upload Task event uploaded for counter47
15:13:21:170	Upload Task event uploaded for counter48
15:13:22:306	Upload Task event uploaded for counter50
15:13:23:452	Upload Task event uploaded for counter51
15:13:24:588	Upload Task event uploaded for counter52
15:13:25:736	Upload Task event uploaded for counter53
15:13:26:889	Upload Task event uploaded for counter54
15:13:28:029	Upload Task event uploaded for counter55
15:13:29:168	Upload Task event uploaded for counter56
15:13:30:444	Upload Task event uploaded for counter57
15:13:31:578	Upload Task event uploaded for counter59
15:13:32:729	Upload Task event uploaded for counter60
15:13:33:869	Upload Task event uploaded for counter62
15:13:35:010	Upload Task event uploaded for counter63
15:13:36:157	Upload Task event uploaded for counter64
15:13:37:289	Upload Task event uploaded for counter65
15:13:38:431	Upload Task event uploaded for counter66
15:13:39:578	Upload Task event uploaded for counter67
15:13:40:710	Upload Task event uploaded for counter68
15:13:41:848	Upload Task event uploaded for counter69
15:13:42:990	Upload Task event uploaded for counter71
15:13:44:131	Upload Task event uploaded for counter72
15:13:45:279	Upload Task event uploaded for counter73
15:13:46:424	Upload Task event uploaded for counter74
15:13:47:556	Upload Task event uploaded for counter75
15:13:48:702	Upload Task event uploaded for counter76
15:13:49:878	Upload Task event uploaded for counter78
15:13:51:014	Upload Task event uploaded for counter80
15:13:52:168	Upload Task event uploaded for counter81
15:13:53:327	Upload Task event uploaded for counter82
15:13:54:467	Upload Task event uploaded for counter84
15:13:55:623	Upload Task event uploaded for counter85
15:13:56:760	Upload Task event uploaded for counter87
15:13:57:910	Upload Task event uploaded for counter88
15:13:59:048	Upload Task event uploaded for counter89
15:14:00:187	Upload Task event uploaded for counter90
15:14:01:333	Upload Task event uploaded for counter91
15:14:02:530	Upload Task event uploaded for counter92
15:14:03:657	Upload Task event uploaded for counter93
15:14:04:796	Upload Task event uploaded for counter94
15:14:05:975	Upload Task event uploaded for counter95
15:14:07:115	Upload Task event uploaded for counter96
15:14:08:284	Upload Task event uploaded for counter97
15:14:09:439	Upload Task event uploaded for counter98
15:14:10:573	Upload Task event uploaded for counter99
15:14:11:719	Upload Task event uploaded for counter1
15:14:12:857	Upload Task event uploaded for counter2
15:14:13:985	Upload Task event uploaded for counter3
15:14:15:120	Upload Task event uploaded for counter4
15:14:16:257	Upload Task event uploaded for counter5
15:14:17:386	Upload Task event uploaded for counter6
15:14:18:529	Upload Task event uploaded for counter7
15:14:19:678	Upload Task event uploaded for counter8
15:14:20:819	Upload Task event uploaded for counter10
15:14:21:958	Upload Task event uploaded for counter11
15:14:23:094	Upload Task event uploaded for counter12
15:14:24:223	Upload Task event uploaded for counter13
15:14:25:365	Upload Task event uploaded for counter14
15:14:26:503	Upload Task event uploaded for counter15
15:14:27:659	Upload Task event uploaded for counter16
15:14:28:792	Upload Task event uploaded for counter17
15:14:29:917	Upload Task event uploaded for counter18
15:14:31:053	Upload Task event uploaded for counter19
15:14:32:200	Upload Task event uploaded for counter20
15:14:33:346	Upload Task event uploaded for counter21
15:14:34:490	Upload Task event uploaded for counter22
15:14:35:648	Upload Task event uploaded for counter23
15:14:36:777	Upload Task event uploaded for counter24
15:14:37:919	Upload Task event uploaded for counter26
15:14:39:065	Upload Task event uploaded for counter27
15:14:40:196	Upload Task event uploaded for counter28
15:14:41:345	Upload Task event uploaded for counter29
15:14:42:490	Upload Task event uploaded for counter30
15:14:43:618	Upload Task event uploaded for counter31
15:14:44:769	Upload Task event uploaded for counter33
15:14:45:931	Upload Task event uploaded for counter35
15:14:47:069	Upload Task event uploaded for counter36
15:14:48:229	Upload Task event uploaded for counter38
15:14:49:368	Upload Task event uploaded for counter39
15:14:50:526	Upload Task event uploaded for counter40
15:14:51:664	Upload Task event uploaded for counter41
15:14:52:806	Upload Task event uploaded for counter42
15:14:53:972	Upload Task event uploaded for counter43
15:14:55:124	Upload Task event uploaded for counter44
15:14:56:253	Upload Task event uploaded for counter45
15:14:57:393	Upload Task event uploaded for counter46
15:14:58:558	Upload Task event uploaded for counter47
15:14:59:710	Upload Task event uploaded for counter48
15:15:00:853	Upload Task event uploaded for counter50
15:15:02:031	Upload Task event uploaded for counter51
15:15:03:168	Upload Task event uploaded for counter52
15:15:04:328	Upload Task event uploaded for counter53
15:15:05:487	Upload Task event uploaded for counter54
15:15:06:623	Upload Task event uploaded for counter55
15:15:07:767	Upload Task event uploaded for counter56
15:15:08:916	Upload Task event uploaded for counter58
15:15:10:051	Upload Task event uploaded for counter59
15:15:11:182	Upload Task event uploaded for counter60
15:15:12:326	Upload Task event uploaded for counter61
15:15:13:453	Upload Task event uploaded for counter62
15:15:14:603	Upload Task event uploaded for counter63
15:15:15:746	Upload Task event uploaded for counter64
15:15:16:891	Upload Task event uploaded for counter65
15:15:18:030	Upload Task event uploaded for counter66
15:15:19:174	Upload Task event uploaded for counter67
15:15:20:336	Upload Task event uploaded for counter68
15:15:21:476	Upload Task event uploaded for counter69
15:15:22:618	Upload Task event uploaded for counter71
15:15:23:779	Upload Task event uploaded for counter72
15:15:24:923	Upload Task event uploaded for counter73
15:15:26:063	Upload Task event uploaded for counter74
15:15:27:239	Upload Task event uploaded for counter75
15:15:28:377	Upload Task event uploaded for counter78
15:15:29:525	Upload Task event uploaded for counter79
15:15:30:675	Upload Task event uploaded for counter80
15:15:31:817	Upload Task event uploaded for counter81
15:15:32:944	Upload Task event uploaded for counter84
15:15:34:094	Upload Task event uploaded for counter85
15:15:35:238	Upload Task event uploaded for counter87
15:15:36:371	Upload Task event uploaded for counter88
15:15:37:520	Upload Task event uploaded for counter89
15:15:38:690	Upload Task event uploaded for counter90
15:15:39:819	Upload Task event uploaded for counter91
15:15:40:956	Upload Task event uploaded for counter92
15:15:42:104	Upload Task event uploaded for counter93
15:15:43:243	Upload Task event uploaded for counter94
15:15:44:426	Upload Task event uploaded for counter95
15:15:45:595	Upload Task event uploaded for counter96
15:15:46:765	Upload Task event uploaded for counter97
15:15:47:961	Upload Task event uploaded for counter98
15:15:49:144	Upload Task event uploaded for counter99
15:15:50:298	Upload Task event uploaded for counter1
15:15:51:459	Upload Task event uploaded for counter2
15:15:52:610	Upload Task event uploaded for counter3
15:15:53:786	Upload Task event uploaded for counter4
15:15:54:962	Upload Task event uploaded for counter5
15:15:56:111	Upload Task event uploaded for counter6
15:15:57:262	Upload Task event uploaded for counter7
15:15:58:409	Upload Task event uploaded for counter8
15:15:59:557	Upload Task event uploaded for counter10
15:16:00:693	Upload Task event uploaded for counter11
15:16:01:837	Upload Task event uploaded for counter12
15:16:02:990	Upload Task event uploaded for counter13
15:16:04:169	Upload Task event uploaded for counter14
15:16:05:317	Upload Task event uploaded for counter15
15:16:06:447	Upload Task event uploaded for counter16
15:16:07:595	Upload Task event uploaded for counter17
15:16:08:746	Upload Task event uploaded for counter18
15:16:09:901	Upload Task event uploaded for counter19
15:16:11:125	Upload Task event uploaded for counter21
15:16:12:301	Upload Task event uploaded for counter22
15:16:13:431	Upload Task event uploaded for counter23
15:16:14:574	Upload Task event uploaded for counter24
15:16:15:770	Upload Task event uploaded for counter26
15:16:16:920	Upload Task event uploaded for counter27
15:16:18:070	Upload Task event uploaded for counter28
15:16:19:199	Upload Task event uploaded for counter29
15:16:20:334	Upload Task event uploaded for counter30
15:16:21:487	Upload Task event uploaded for counter31
15:16:22:631	Upload Task event uploaded for counter33
15:16:23:791	Upload Task event uploaded for counter35
15:16:25:212	Upload Task event uploaded for counter36
15:16:26:551	Upload Task event uploaded for counter38
15:16:27:935	Upload Task event uploaded for counter39
15:16:29:282	Upload Task event uploaded for counter40
15:16:30:638	Upload Task event uploaded for counter41
15:16:31:955	Upload Task event uploaded for counter42
15:16:33:243	Upload Task event uploaded for counter43
15:16:34:393	Upload Task event uploaded for counter44
15:16:35:724	Upload Task event uploaded for counter45
15:16:37:046	Upload Task event uploaded for counter46
15:16:38:206	Upload Task event uploaded for counter47
15:16:39:361	Upload Task event uploaded for counter48
15:16:40:496	Upload Task event uploaded for counter51
15:16:41:639	Upload Task event uploaded for counter52
15:16:42:802	Upload Task event uploaded for counter53
15:16:43:930	Upload Task event uploaded for counter54
15:16:45:062	Upload Task event uploaded for counter55
15:16:46:198	Upload Task event uploaded for counter56
15:16:47:356	Upload Task event uploaded for counter58
15:16:48:495	Upload Task event uploaded for counter59
15:16:49:638	Upload Task event uploaded for counter60
15:16:50:788	Upload Task event uploaded for counter61
15:16:51:948	Upload Task event uploaded for counter62
15:16:53:114	Upload Task event uploaded for counter63
15:16:54:252	Upload Task event uploaded for counter64
15:16:55:432	Upload Task event uploaded for counter65
15:16:56:583	Upload Task event uploaded for counter66
15:16:57:719	Upload Task event uploaded for counter67
15:16:58:862	Upload Task event uploaded for counter68
15:17:00:027	Upload Task event uploaded for counter69
15:17:01:192	Upload Task event uploaded for counter71
15:17:02:350	Upload Task event uploaded for counter72
15:17:03:489	Upload Task event uploaded for counter73
15:17:04:650	Upload Task event uploaded for counter74
15:17:05:784	Upload Task event uploaded for counter75
15:17:06:922	Upload Task event uploaded for counter76
15:17:08:053	Upload Task event uploaded for counter78
15:17:09:190	Upload Task event uploaded for counter79
15:17:10:332	Upload Task event uploaded for counter80
15:17:11:471	Upload Task event uploaded for counter81
15:17:12:616	Upload Task event uploaded for counter82
15:17:13:765	Upload Task event uploaded for counter83
15:17:14:909	Upload Task event uploaded for counter84
15:17:16:066	Upload Task event uploaded for counter85
15:17:17:209	Upload Task event uploaded for counter87
15:17:18:358	Upload Task event uploaded for counter88
15:17:19:505	Upload Task event uploaded for counter89
15:17:20:638	Upload Task event uploaded for counter90
15:17:21:781	Upload Task event uploaded for counter91
15:17:22:923	Upload Task event uploaded for counter92
15:17:24:054	Upload Task event uploaded for counter93
15:17:25:222	Upload Task event uploaded for counter94
15:17:26:372	Upload Task event uploaded for counter96
15:17:27:504	Upload Task event uploaded for counter97
15:17:28:669	Upload Task event uploaded for counter98
15:17:29:836	Upload Task event uploaded for counter99
15:17:30:963	Upload Task event uploaded for counter1
15:17:32:097	Upload Task event uploaded for counter2
15:17:33:238	Upload Task event uploaded for counter3
15:17:34:380	Upload Task event uploaded for counter4
15:17:35:536	Upload Task event uploaded for counter5
15:17:36:670	Upload Task event uploaded for counter6
15:17:37:809	Upload Task event uploaded for counter7
15:17:38:943	Upload Task event uploaded for counter8
15:17:40:078	Upload Task event uploaded for counter10
15:17:41:221	Upload Task event uploaded for counter11
15:17:42:350	Upload Task event uploaded for counter12
15:17:43:505	Upload Task event uploaded for counter13
15:17:44:659	Upload Task event uploaded for counter14
15:17:45:807	Upload Task event uploaded for counter15
15:17:46:943	Upload Task event uploaded for counter16
15:17:48:105	Upload Task event uploaded for counter17
15:17:49:267	Upload Task event uploaded for counter18
15:17:50:424	Upload Task event uploaded for counter19
15:17:51:574	Upload Task event uploaded for counter21
15:17:52:729	Upload Task event uploaded for counter22
15:17:53:863	Upload Task event uploaded for counter23
15:17:55:044	Upload Task event uploaded for counter24
15:17:56:189	Upload Task event uploaded for counter26
15:17:57:364	Upload Task event uploaded for counter27
