20:42:14:139	Application Starting
21:43:58:265	Upload Task event uploaded for counter65
21:44:01:286	Upload Task event uploaded for counter68
21:44:04:304	Upload Task event uploaded for counter78
21:44:07:327	Upload Task event uploaded for counter79
21:44:10:343	Upload Task event uploaded for counter80
21:44:13:365	Upload Task event uploaded for counter81
21:44:16:383	Upload Task event uploaded for counter84
21:44:19:402	Upload Task event uploaded for counter85
21:44:22:415	Upload Task event uploaded for counter86
21:44:25:438	Upload Task event uploaded for counter92
21:44:28:455	Upload Task event uploaded for counter93
21:44:31:471	Upload Task event uploaded for counter94
21:44:34:486	Upload Task event uploaded for counter95
21:44:37:504	Upload Task event uploaded for counter98
21:44:40:523	Upload Task event uploaded for counter100
21:44:43:537	Upload Task event uploaded for counter1
21:44:46:570	Upload Task event uploaded for counter2
21:44:49:589	Upload Task event uploaded for counter3
21:44:52:606	Upload Task event uploaded for counter4
21:44:55:621	Upload Task event uploaded for counter6
21:44:58:636	Upload Task event uploaded for counter10
21:45:01:665	Upload Task event uploaded for counter12
21:45:04:683	Upload Task event uploaded for counter15
21:45:07:697	Upload Task event uploaded for counter19
21:45:10:711	Upload Task event uploaded for counter23
21:45:13:730	Upload Task event uploaded for counter24
21:45:16:757	Upload Task event uploaded for counter25
21:45:19:773	Upload Task event uploaded for counter27
21:45:22:792	Upload Task event uploaded for counter28
21:45:25:806	Upload Task event uploaded for counter30
21:45:28:823	Upload Task event uploaded for counter34
21:45:31:869	Upload Task event uploaded for counter37
21:45:34:885	Upload Task event uploaded for counter38
21:45:37:902	Upload Task event uploaded for counter41
21:45:40:917	Upload Task event uploaded for counter44
21:45:43:935	Upload Task event uploaded for counter45
21:45:46:963	Upload Task event uploaded for counter47
21:45:49:984	Upload Task event uploaded for counter49
21:45:53:004	Upload Task event uploaded for counter51
21:45:56:027	Upload Task event uploaded for counter54
21:45:59:045	Upload Task event uploaded for counter55
21:46:02:061	Upload Task event uploaded for counter56
21:46:05:103	Upload Task event uploaded for counter57
21:46:08:120	Upload Task event uploaded for counter59
21:46:11:160	Upload Task event uploaded for counter60
21:46:14:185	Upload Task event uploaded for counter62
21:46:17:201	Upload Task event uploaded for counter64
21:46:20:218	Upload Task event uploaded for counter65
21:46:23:235	Upload Task event uploaded for counter68
21:46:26:252	Upload Task event uploaded for counter78
21:46:29:269	Upload Task event uploaded for counter79
21:46:32:400	Upload Task event uploaded for counter80
21:46:35:417	Upload Task event uploaded for counter81
21:46:38:477	Upload Task event uploaded for counter84
21:46:41:495	Upload Task event uploaded for counter85
21:46:44:511	Upload Task event uploaded for counter86
21:46:47:527	Upload Task event uploaded for counter92
21:46:50:545	Upload Task event uploaded for counter93
21:46:53:562	Upload Task event uploaded for counter94
21:46:56:581	Upload Task event uploaded for counter95
21:46:59:599	Upload Task event uploaded for counter96
21:47:02:617	Upload Task event uploaded for counter98
21:47:05:634	Upload Task event uploaded for counter100
21:47:08:661	Upload Task event uploaded for counter1
21:47:11:678	Upload Task event uploaded for counter2
21:47:14:698	Upload Task event uploaded for counter3
21:47:17:734	Upload Task event uploaded for counter4
21:47:20:758	Upload Task event uploaded for counter10
21:47:23:803	Upload Task event uploaded for counter12
21:47:26:999	Upload Task event uploaded for counter15
21:47:30:019	Upload Task event uploaded for counter16
21:47:33:063	Upload Task event uploaded for counter19
21:47:36:088	Upload Task event uploaded for counter23
21:47:39:116	Upload Task event uploaded for counter24
21:47:42:142	Upload Task event uploaded for counter27
21:47:45:311	Upload Task event uploaded for counter28
21:47:48:608	Upload Task event uploaded for counter30
21:47:51:624	Upload Task event uploaded for counter34
21:47:54:652	Upload Task event uploaded for counter37
21:47:57:664	Upload Task event uploaded for counter38
21:48:00:770	Upload Task event uploaded for counter41
21:48:03:786	Upload Task event uploaded for counter44
21:48:06:808	Upload Task event uploaded for counter45
21:48:09:839	Upload Task event uploaded for counter47
21:48:12:895	Upload Task event uploaded for counter49
21:48:15:908	Upload Task event uploaded for counter51
21:48:18:958	Upload Task event uploaded for counter54
21:48:21:986	Upload Task event uploaded for counter55
21:48:25:021	Upload Task event uploaded for counter56
21:48:28:039	Upload Task event uploaded for counter57
21:48:31:064	Upload Task event uploaded for counter59
21:48:34:127	Upload Task event uploaded for counter60
21:48:37:160	Upload Task event uploaded for counter62
21:48:40:179	Upload Task event uploaded for counter64
21:48:43:253	Upload Task event uploaded for counter65
21:48:46:282	Upload Task event uploaded for counter68
21:48:49:325	Upload Task event uploaded for counter78
21:48:52:340	Upload Task event uploaded for counter79
21:48:55:355	Upload Task event uploaded for counter80
21:48:58:370	Upload Task event uploaded for counter81
21:49:01:387	Upload Task event uploaded for counter84
21:49:04:405	Upload Task event uploaded for counter85
21:49:07:430	Upload Task event uploaded for counter86
21:49:10:449	Upload Task event uploaded for counter87
21:49:13:470	Upload Task event uploaded for counter92
21:49:16:493	Upload Task event uploaded for counter93
21:49:19:513	Upload Task event uploaded for counter94
21:49:22:541	Upload Task event uploaded for counter95
21:49:25:556	Upload Task event uploaded for counter96
21:49:28:624	Upload Task event uploaded for counter98
21:49:31:640	Upload Task event uploaded for counter100
21:49:34:656	Upload Task event uploaded for counter1
21:49:37:680	Upload Task event uploaded for counter2
21:49:40:697	Upload Task event uploaded for counter3
21:49:43:713	Upload Task event uploaded for counter4
21:49:46:755	Upload Task event uploaded for counter6
21:49:49:776	Upload Task event uploaded for counter10
21:49:52:797	Upload Task event uploaded for counter12
21:49:55:814	Upload Task event uploaded for counter15
21:49:58:831	Upload Task event uploaded for counter16
21:50:01:852	Upload Task event uploaded for counter19
21:50:04:871	Upload Task event uploaded for counter23
21:50:07:902	Upload Task event uploaded for counter24
21:50:10:923	Upload Task event uploaded for counter27
21:50:13:936	Upload Task event uploaded for counter28
21:50:16:985	Upload Task event uploaded for counter30
21:50:20:007	Upload Task event uploaded for counter34
21:50:23:028	Upload Task event uploaded for counter37
21:50:26:045	Upload Task event uploaded for counter38
21:50:29:060	Upload Task event uploaded for counter41
21:50:32:074	Upload Task event uploaded for counter44
21:50:35:100	Upload Task event uploaded for counter45
21:50:38:137	Upload Task event uploaded for counter47
21:50:41:173	Upload Task event uploaded for counter49
21:50:44:193	Upload Task event uploaded for counter51
21:50:47:225	Upload Task event uploaded for counter54
21:50:50:285	Upload Task event uploaded for counter56
21:50:53:352	Upload Task event uploaded for counter57
21:50:56:369	Upload Task event uploaded for counter58
21:50:59:700	Upload Task event uploaded for counter59
21:51:02:836	Upload Task event uploaded for counter60
21:51:06:016	Upload Task event uploaded for counter62
21:51:09:058	Upload Task event uploaded for counter64
21:51:12:073	Upload Task event uploaded for counter65
21:51:15:094	Upload Task event uploaded for counter68
21:51:18:108	Upload Task event uploaded for counter78
21:51:21:144	Upload Task event uploaded for counter79
21:51:24:168	Upload Task event uploaded for counter80
21:51:27:184	Upload Task event uploaded for counter81
21:51:30:200	Upload Task event uploaded for counter82
21:51:33:216	Upload Task event uploaded for counter83
21:51:36:235	Upload Task event uploaded for counter84
21:51:39:266	Upload Task event uploaded for counter85
21:51:42:298	Upload Task event uploaded for counter86
21:51:45:336	Upload Task event uploaded for counter87
21:51:48:360	Upload Task event uploaded for counter92
21:51:51:379	Upload Task event uploaded for counter93
21:51:54:404	Upload Task event uploaded for counter94
21:51:57:419	Upload Task event uploaded for counter95
21:52:00:445	Upload Task event uploaded for counter96
21:52:03:466	Upload Task event uploaded for counter98
21:52:06:484	Upload Task event uploaded for counter100
21:52:09:546	Upload Task event uploaded for counter1
21:52:12:571	Upload Task event uploaded for counter2
21:52:15:593	Upload Task event uploaded for counter3
21:52:18:610	Upload Task event uploaded for counter4
21:52:21:636	Upload Task event uploaded for counter6
21:52:24:680	Upload Task event uploaded for counter10
21:52:27:697	Upload Task event uploaded for counter12
21:52:30:723	Upload Task event uploaded for counter15
21:52:33:743	Upload Task event uploaded for counter16
21:52:36:771	Upload Task event uploaded for counter19
21:52:39:799	Upload Task event uploaded for counter23
21:52:42:820	Upload Task event uploaded for counter24
21:52:45:835	Upload Task event uploaded for counter27
21:52:48:849	Upload Task event uploaded for counter28
21:52:51:877	Upload Task event uploaded for counter30
21:52:55:063	Upload Task event uploaded for counter34
21:52:58:086	Upload Task event uploaded for counter36
21:53:01:102	Upload Task event uploaded for counter37
21:53:04:145	Upload Task event uploaded for counter38
21:53:07:190	Upload Task event uploaded for counter41
21:53:10:210	Upload Task event uploaded for counter44
21:53:13:242	Upload Task event uploaded for counter45
21:53:16:263	Upload Task event uploaded for counter47
21:53:19:284	Upload Task event uploaded for counter49
21:53:22:310	Upload Task event uploaded for counter51
21:53:25:324	Upload Task event uploaded for counter54
21:53:28:342	Upload Task event uploaded for counter56
21:53:31:357	Upload Task event uploaded for counter57
21:53:34:380	Upload Task event uploaded for counter58
21:53:37:396	Upload Task event uploaded for counter59
21:53:40:413	Upload Task event uploaded for counter60
21:53:43:447	Upload Task event uploaded for counter62
21:53:46:465	Upload Task event uploaded for counter64
21:53:49:486	Upload Task event uploaded for counter65
21:53:52:512	Upload Task event uploaded for counter66
21:53:55:533	Upload Task event uploaded for counter68
21:53:58:550	Upload Task event uploaded for counter78
21:54:01:568	Upload Task event uploaded for counter79
21:54:04:587	Upload Task event uploaded for counter80
21:54:07:618	Upload Task event uploaded for counter81
21:54:10:635	Upload Task event uploaded for counter82
21:54:13:654	Upload Task event uploaded for counter83
21:54:16:741	Upload Task event uploaded for counter84
21:54:19:783	Upload Task event uploaded for counter85
21:54:22:821	Upload Task event uploaded for counter86
21:54:25:870	Upload Task event uploaded for counter87
21:54:28:891	Upload Task event uploaded for counter92
21:54:31:914	Upload Task event uploaded for counter93
21:54:34:942	Upload Task event uploaded for counter94
21:54:37:969	Upload Task event uploaded for counter95
21:54:41:004	Upload Task event uploaded for counter96
21:54:44:044	Upload Task event uploaded for counter98
21:54:47:070	Upload Task event uploaded for counter1
21:54:50:138	Upload Task event uploaded for counter2
21:54:53:181	Upload Task event uploaded for counter3
21:54:56:265	Upload Task event uploaded for counter4
21:54:59:279	Upload Task event uploaded for counter6
21:55:02:297	Upload Task event uploaded for counter10
21:55:05:318	Upload Task event uploaded for counter12
21:55:08:352	Upload Task event uploaded for counter15
21:55:11:391	Upload Task event uploaded for counter16
21:55:14:594	Upload Task event uploaded for counter19
21:55:17:611	Upload Task event uploaded for counter23
21:55:20:646	Upload Task event uploaded for counter24
21:55:23:690	Upload Task event uploaded for counter25
21:55:26:710	Upload Task event uploaded for counter27
21:55:29:727	Upload Task event uploaded for counter28
21:55:32:759	Upload Task event uploaded for counter30
21:55:35:776	Upload Task event uploaded for counter34
21:55:38:807	Upload Task event uploaded for counter36
21:55:41:869	Upload Task event uploaded for counter37
21:55:44:883	Upload Task event uploaded for counter38
21:55:47:899	Upload Task event uploaded for counter41
21:55:50:973	Upload Task event uploaded for counter42
21:55:53:998	Upload Task event uploaded for counter44
21:55:57:013	Upload Task event uploaded for counter45
21:56:00:032	Upload Task event uploaded for counter47
21:56:03:073	Upload Task event uploaded for counter49
21:56:06:099	Upload Task event uploaded for counter51
21:56:09:126	Upload Task event uploaded for counter54
21:56:12:142	Upload Task event uploaded for counter56
21:56:15:173	Upload Task event uploaded for counter57
21:56:18:205	Upload Task event uploaded for counter58
21:56:21:222	Upload Task event uploaded for counter59
21:56:24:248	Upload Task event uploaded for counter60
21:56:27:270	Upload Task event uploaded for counter62
21:56:30:309	Upload Task event uploaded for counter64
21:56:33:338	Upload Task event uploaded for counter65
21:56:36:354	Upload Task event uploaded for counter66
21:56:39:379	Upload Task event uploaded for counter68
21:56:42:399	Upload Task event uploaded for counter78
21:56:45:415	Upload Task event uploaded for counter79
21:56:48:436	Upload Task event uploaded for counter81
21:56:51:450	Upload Task event uploaded for counter82
21:56:54:468	Upload Task event uploaded for counter83
21:56:57:487	Upload Task event uploaded for counter84
21:57:00:525	Upload Task event uploaded for counter85
21:57:03:645	Upload Task event uploaded for counter86
21:57:06:664	Upload Task event uploaded for counter87
21:57:09:707	Upload Task event uploaded for counter92
21:57:12:723	Upload Task event uploaded for counter93
21:57:15:748	Upload Task event uploaded for counter94
21:57:18:779	Upload Task event uploaded for counter95
21:57:21:813	Upload Task event uploaded for counter96
21:57:24:829	Upload Task event uploaded for counter98
21:57:27:855	Upload Task event uploaded for counter99
21:57:30:874	Upload Task event uploaded for counter1
21:57:33:891	Upload Task event uploaded for counter2
21:57:36:909	Upload Task event uploaded for counter3
21:57:39:933	Upload Task event uploaded for counter4
21:57:42:953	Upload Task event uploaded for counter5
21:57:45:969	Upload Task event uploaded for counter6
21:57:48:991	Upload Task event uploaded for counter10
21:57:52:007	Upload Task event uploaded for counter12
21:57:55:045	Upload Task event uploaded for counter16
21:57:58:073	Upload Task event uploaded for counter23
21:58:01:090	Upload Task event uploaded for counter24
21:58:04:106	Upload Task event uploaded for counter25
21:58:07:123	Upload Task event uploaded for counter26
21:58:10:151	Upload Task event uploaded for counter27
21:58:13:182	Upload Task event uploaded for counter28
21:58:16:196	Upload Task event uploaded for counter30
21:58:19:220	Upload Task event uploaded for counter34
21:58:22:241	Upload Task event uploaded for counter36
21:58:25:261	Upload Task event uploaded for counter37
21:58:28:322	Upload Task event uploaded for counter38
21:58:31:398	Upload Task event uploaded for counter41
21:58:34:428	Upload Task event uploaded for counter42
21:58:37:496	Upload Task event uploaded for counter44
21:58:40:514	Upload Task event uploaded for counter45
21:58:43:539	Upload Task event uploaded for counter47
21:58:46:555	Upload Task event uploaded for counter49
21:58:49:575	Upload Task event uploaded for counter51
21:58:52:597	Upload Task event uploaded for counter54
21:58:55:617	Upload Task event uploaded for counter56
21:58:58:681	Upload Task event uploaded for counter57
21:59:01:698	Upload Task event uploaded for counter58
21:59:04:719	Upload Task event uploaded for counter59
21:59:07:753	Upload Task event uploaded for counter60
21:59:10:768	Upload Task event uploaded for counter62
21:59:13:789	Upload Task event uploaded for counter64
21:59:16:805	Upload Task event uploaded for counter65
21:59:19:826	Upload Task event uploaded for counter66
21:59:22:847	Upload Task event uploaded for counter68
21:59:25:863	Upload Task event uploaded for counter73
21:59:28:884	Upload Task event uploaded for counter78
21:59:31:909	Upload Task event uploaded for counter79
21:59:34:938	Upload Task event uploaded for counter81
21:59:37:999	Upload Task event uploaded for counter82
21:59:41:036	Upload Task event uploaded for counter83
21:59:44:067	Upload Task event uploaded for counter84
21:59:47:087	Upload Task event uploaded for counter85
21:59:50:132	Upload Task event uploaded for counter86
21:59:53:190	Upload Task event uploaded for counter87
21:59:56:211	Upload Task event uploaded for counter92
21:59:59:260	Upload Task event uploaded for counter93
22:00:02:282	Upload Task event uploaded for counter94
22:00:05:373	Upload Task event uploaded for counter95
22:00:08:389	Upload Task event uploaded for counter96
22:00:11:443	Upload Task event uploaded for counter98
22:00:14:459	Upload Task event uploaded for counter99
22:00:17:489	Upload Task event uploaded for counter1
22:00:20:517	Upload Task event uploaded for counter2
22:00:23:536	Upload Task event uploaded for counter3
22:00:26:556	Upload Task event uploaded for counter4
22:00:29:569	Upload Task event uploaded for counter5
22:00:32:606	Upload Task event uploaded for counter6
22:00:35:623	Upload Task event uploaded for counter10
22:00:38:640	Upload Task event uploaded for counter12
22:00:41:661	Upload Task event uploaded for counter16
22:00:44:675	Upload Task event uploaded for counter23
22:00:47:699	Upload Task event uploaded for counter24
22:00:50:721	Upload Task event uploaded for counter25
22:00:53:736	Upload Task event uploaded for counter26
22:00:56:770	Upload Task event uploaded for counter27
22:00:59:799	Upload Task event uploaded for counter28
22:01:02:818	Upload Task event uploaded for counter30
22:01:05:835	Upload Task event uploaded for counter34
22:01:08:853	Upload Task event uploaded for counter36
22:01:11:871	Upload Task event uploaded for counter37
22:01:14:887	Upload Task event uploaded for counter38
22:01:17:906	Upload Task event uploaded for counter41
22:01:20:925	Upload Task event uploaded for counter42
22:01:23:944	Upload Task event uploaded for counter44
22:01:26:965	Upload Task event uploaded for counter45
22:01:29:981	Upload Task event uploaded for counter47
22:01:32:999	Upload Task event uploaded for counter49
22:01:36:015	Upload Task event uploaded for counter51
22:01:39:042	Upload Task event uploaded for counter54
22:01:42:057	Upload Task event uploaded for counter56
22:01:45:074	Upload Task event uploaded for counter57
22:01:48:095	Upload Task event uploaded for counter58
22:01:51:111	Upload Task event uploaded for counter59
22:01:54:136	Upload Task event uploaded for counter60
22:01:57:169	Upload Task event uploaded for counter62
22:02:00:186	Upload Task event uploaded for counter64
22:02:03:202	Upload Task event uploaded for counter65
22:02:06:250	Upload Task event uploaded for counter66
22:02:09:310	Upload Task event uploaded for counter68
22:02:12:341	Upload Task event uploaded for counter73
22:02:15:362	Upload Task event uploaded for counter78
22:02:18:399	Upload Task event uploaded for counter79
22:02:21:438	Upload Task event uploaded for counter81
22:02:24:494	Upload Task event uploaded for counter82
22:02:27:512	Upload Task event uploaded for counter83
22:02:30:548	Upload Task event uploaded for counter84
22:02:33:572	Upload Task event uploaded for counter85
22:02:36:587	Upload Task event uploaded for counter86
22:02:39:607	Upload Task event uploaded for counter87
22:02:42:625	Upload Task event uploaded for counter92
22:02:45:640	Upload Task event uploaded for counter93
22:02:48:685	Upload Task event uploaded for counter94
22:02:51:723	Upload Task event uploaded for counter95
22:02:54:739	Upload Task event uploaded for counter96
22:02:57:756	Upload Task event uploaded for counter98
22:03:00:779	Upload Task event uploaded for counter99
22:03:03:838	Upload Task event uploaded for counter100
22:03:06:866	Upload Task event uploaded for counter1
22:03:09:885	Upload Task event uploaded for counter2
22:03:12:903	Upload Task event uploaded for counter3
22:03:15:919	Upload Task event uploaded for counter4
22:03:18:962	Upload Task event uploaded for counter5
22:03:22:005	Upload Task event uploaded for counter6
22:03:25:020	Upload Task event uploaded for counter10
22:03:28:074	Upload Task event uploaded for counter12
22:03:31:460	Upload Task event uploaded for counter16
22:03:34:479	Upload Task event uploaded for counter23
22:03:37:508	Upload Task event uploaded for counter24
22:03:40:530	Upload Task event uploaded for counter25
22:03:43:609	Upload Task event uploaded for counter26
22:03:46:639	Upload Task event uploaded for counter27
22:03:49:668	Upload Task event uploaded for counter28
22:03:52:718	Upload Task event uploaded for counter30
22:03:55:733	Upload Task event uploaded for counter34
22:03:58:757	Upload Task event uploaded for counter36
